timestamp,asset,price
2025-12-01 00:28:00,BTC,0.4197
2025-12-01 00:28:00,ETH,0.354
2025-12-01 00:28:00,SOL,0.4426
2025-12-01 00:28:00,XRP,0.4211
2025-12-01 00:29:00,BTC,0.4153
2025-12-01 00:29:00,ETH,0.3261
2025-12-01 00:29:00,SOL,0.4595
2025-12-01 00:29:00,XRP,0.4349
2025-12-01 00:30:00,BTC,0.3949
2025-12-01 00:30:00,ETH,0.9174
2025-12-01 00:30:00,SOL,0.4734
2025-12-01 00:30:00,XRP,0.1346
2025-12-01 00:31:00,BTC,0.3925
2025-12-01 00:31:00,ETH,0.9061
2025-12-01 00:31:00,SOL,0.4617
2025-12-01 00:31:00,XRP,0.1333
2025-12-01 00:32:00,BTC,0.3845
2025-12-01 00:32:00,ETH,0.9138
2025-12-01 00:32:00,SOL,0.4648
2025-12-01 00:32:00,XRP,0.1339
2025-12-01 00:33:00,BTC,0.3844
2025-12-01 00:33:00,ETH,0.8866
2025-12-01 00:33:00,SOL,0.4638
2025-12-01 00:33:00,XRP,0.1116
2025-12-01 00:34:00,BTC,0.3809
2025-12-01 00:34:00,ETH,0.8962
2025-12-01 00:34:00,SOL,0.453
2025-12-01 00:34:00,XRP,0.0934
2025-12-01 00:35:00,BTC,0.3868
2025-12-01 00:35:00,ETH,0.9004
2025-12-01 00:35:00,SOL,0.4669
2025-12-01 00:35:00,XRP,0.1045
2025-12-01 00:36:00,BTC,0.3678
2025-12-01 00:36:00,ETH,0.8966
2025-12-01 00:36:00,SOL,0.4367
2025-12-01 00:36:00,XRP,0.0861
2025-12-01 00:37:00,BTC,0.3842
2025-12-01 00:37:00,ETH,0.8721
2025-12-01 00:37:00,SOL,0.4569
2025-12-01 00:37:00,XRP,0.0979
2025-12-01 00:38:00,BTC,0.4259
2025-12-01 00:38:00,ETH,0.8488
2025-12-01 00:38:00,SOL,0.4236
2025-12-01 00:38:00,XRP,0.0747
2025-12-01 00:39:00,BTC,0.4438
2025-12-01 00:39:00,ETH,0.8428
2025-12-01 00:39:00,SOL,0.4213
2025-12-01 00:39:00,XRP,0.052
2025-12-01 00:40:00,BTC,0.447
2025-12-01 00:40:00,ETH,0.8259
2025-12-01 00:40:00,SOL,0.4354
2025-12-01 00:40:00,XRP,0.0524
2025-12-01 00:41:00,BTC,0.4603
2025-12-01 00:41:00,ETH,0.8209
2025-12-01 00:41:00,SOL,0.4176
2025-12-01 00:41:00,XRP,0.0411
2025-12-01 00:42:00,BTC,0.4451
2025-12-01 00:42:00,ETH,0.8345
2025-12-01 00:42:00,SOL,0.4239
2025-12-01 00:42:00,XRP,0.033
2025-12-01 00:43:00,BTC,0.4214
2025-12-01 00:43:00,ETH,0.8304
2025-12-01 00:43:00,SOL,0.4287
2025-12-01 00:43:00,XRP,0.0353
2025-12-01 00:44:00,BTC,0.433
2025-12-01 00:44:00,ETH,0.8259
2025-12-01 00:44:00,SOL,0.4336
2025-12-01 00:44:00,XRP,0.0268
2025-12-01 00:45:00,BTC,0.4249
2025-12-01 00:45:00,ETH,0.8214
2025-12-01 00:45:00,SOL,0.4283
2025-12-01 00:45:00,XRP,0.0126
2025-12-01 00:46:00,BTC,0.4047
2025-12-01 00:46:00,ETH,0.8366
2025-12-01 00:46:00,SOL,0.4214
2025-12-01 00:46:00,XRP,0.02
2025-12-01 00:47:00,BTC,0.3915
2025-12-01 00:47:00,ETH,0.856
2025-12-01 00:47:00,SOL,0.3978
2025-12-01 00:47:00,XRP,0.0227
2025-12-01 00:48:00,BTC,0.3746
2025-12-01 00:48:00,ETH,0.8624
2025-12-01 00:48:00,SOL,0.3963
2025-12-01 00:48:00,XRP,0.0233
2025-12-01 00:49:00,BTC,0.3766
2025-12-01 00:49:00,ETH,0.8644
2025-12-01 00:49:00,SOL,0.41
2025-12-01 00:49:00,XRP,0.0231
2025-12-01 00:50:00,BTC,0.3853
2025-12-01 00:50:00,ETH,0.8678
2025-12-01 00:50:00,SOL,0.4032
2025-12-01 00:50:00,XRP,0.011
2025-12-01 00:51:00,BTC,0.3986
2025-12-01 00:51:00,ETH,0.8893
2025-12-01 00:51:00,SOL,0.3971
2025-12-01 00:51:00,XRP,0.01
2025-12-01 00:52:00,BTC,0.412
2025-12-01 00:52:00,ETH,0.8964
2025-12-01 00:52:00,SOL,0.4209
2025-12-01 00:52:00,XRP,0.01
2025-12-01 00:53:00,BTC,0.4234
2025-12-01 00:53:00,ETH,0.9192
2025-12-01 00:53:00,SOL,0.4185
2025-12-01 00:53:00,XRP,0.01
2025-12-01 00:54:00,BTC,0.4203
2025-12-01 00:54:00,ETH,0.913
2025-12-01 00:54:00,SOL,0.4238
2025-12-01 00:54:00,XRP,0.01
2025-12-01 00:55:00,BTC,0.4109
2025-12-01 00:55:00,ETH,0.8929
2025-12-01 00:55:00,SOL,0.4318
2025-12-01 00:55:00,XRP,0.01
2025-12-01 00:56:00,BTC,0.3883
2025-12-01 00:56:00,ETH,0.8829
2025-12-01 00:56:00,SOL,0.4293
2025-12-01 00:56:00,XRP,0.0103
2025-12-01 00:57:00,BTC,0.4048
2025-12-01 00:57:00,ETH,0.8745
2025-12-01 00:57:00,SOL,0.4395
2025-12-01 00:57:00,XRP,0.01
2025-12-01 00:58:00,BTC,0.4021
2025-12-01 00:58:00,ETH,0.8985
2025-12-01 00:58:00,SOL,0.4544
2025-12-01 00:58:00,XRP,0.0365
2025-12-01 00:59:00,BTC,0.396
2025-12-01 00:59:00,ETH,0.9096
2025-12-01 00:59:00,SOL,0.4679
2025-12-01 00:59:00,XRP,0.0157
2025-12-01 01:00:00,BTC,0.4122
2025-12-01 01:00:00,ETH,0.8968
2025-12-01 01:00:00,SOL,0.4563
2025-12-01 01:00:00,XRP,0.0119
2025-12-01 01:01:00,BTC,0.4325
2025-12-01 01:01:00,ETH,0.8953
2025-12-01 01:01:00,SOL,0.4763
2025-12-01 01:01:00,XRP,0.0206
2025-12-01 01:02:00,BTC,0.4315
2025-12-01 01:02:00,ETH,0.9077
2025-12-01 01:02:00,SOL,0.4457
2025-12-01 01:02:00,XRP,0.01
2025-12-01 01:03:00,BTC,0.4465
2025-12-01 01:03:00,ETH,0.9044
2025-12-01 01:03:00,SOL,0.4588
2025-12-01 01:03:00,XRP,0.0172
2025-12-01 01:04:00,BTC,0.4519
2025-12-01 01:04:00,ETH,0.9294
2025-12-01 01:04:00,SOL,0.4495
2025-12-01 01:04:00,XRP,0.01
2025-12-01 01:05:00,BTC,0.4423
2025-12-01 01:05:00,ETH,0.9192
2025-12-01 01:05:00,SOL,0.4383
2025-12-01 01:05:00,XRP,0.0236
2025-12-01 01:06:00,BTC,0.4477
2025-12-01 01:06:00,ETH,0.91
2025-12-01 01:06:00,SOL,0.4422
2025-12-01 01:06:00,XRP,0.01
2025-12-01 01:07:00,BTC,0.4708
2025-12-01 01:07:00,ETH,0.9328
2025-12-01 01:07:00,SOL,0.4198
2025-12-01 01:07:00,XRP,0.01
2025-12-01 01:08:00,BTC,0.4702
2025-12-01 01:08:00,ETH,0.9262
2025-12-01 01:08:00,SOL,0.4076
2025-12-01 01:08:00,XRP,0.0286
2025-12-01 01:09:00,BTC,0.4937
2025-12-01 01:09:00,ETH,0.9502
2025-12-01 01:09:00,SOL,0.3949
2025-12-01 01:09:00,XRP,0.0157
2025-12-01 01:10:00,BTC,0.4544
2025-12-01 01:10:00,ETH,0.9636
2025-12-01 01:10:00,SOL,0.3915
2025-12-01 01:10:00,XRP,0.0421
2025-12-01 01:11:00,BTC,0.4667
2025-12-01 01:11:00,ETH,0.9612
2025-12-01 01:11:00,SOL,0.3795
2025-12-01 01:11:00,XRP,0.0505
2025-12-01 01:12:00,BTC,0.468
2025-12-01 01:12:00,ETH,0.934
2025-12-01 01:12:00,SOL,0.4035
2025-12-01 01:12:00,XRP,0.0624
2025-12-01 01:13:00,BTC,0.4635
2025-12-01 01:13:00,ETH,0.9337
2025-12-01 01:13:00,SOL,0.4305
2025-12-01 01:13:00,XRP,0.0781
2025-12-01 01:14:00,BTC,0.4649
2025-12-01 01:14:00,ETH,0.9353
2025-12-01 01:14:00,SOL,0.4001
2025-12-01 01:14:00,XRP,0.0798
2025-12-01 01:15:00,BTC,0.4351
2025-12-01 01:15:00,ETH,0.9528
2025-12-01 01:15:00,SOL,0.4083
2025-12-01 01:15:00,XRP,0.0816
2025-12-01 01:16:00,BTC,0.4318
2025-12-01 01:16:00,ETH,0.9766
2025-12-01 01:16:00,SOL,0.4212
2025-12-01 01:16:00,XRP,0.1009
2025-12-01 01:17:00,BTC,0.4372
2025-12-01 01:17:00,ETH,0.9663
2025-12-01 01:17:00,SOL,0.4293
2025-12-01 01:17:00,XRP,0.1025
2025-12-01 01:18:00,BTC,0.4593
2025-12-01 01:18:00,ETH,0.9783
2025-12-01 01:18:00,SOL,0.4194
2025-12-01 01:18:00,XRP,0.0916
2025-12-01 01:19:00,BTC,0.4516
2025-12-01 01:19:00,ETH,0.9898
2025-12-01 01:19:00,SOL,0.4158
2025-12-01 01:19:00,XRP,0.1004
2025-12-01 01:20:00,BTC,0.4394
2025-12-01 01:20:00,ETH,0.99
2025-12-01 01:20:00,SOL,0.4046
2025-12-01 01:20:00,XRP,0.0687
2025-12-01 01:21:00,BTC,0.4319
2025-12-01 01:21:00,ETH,0.99
2025-12-01 01:21:00,SOL,0.3983
2025-12-01 01:21:00,XRP,0.0885
2025-12-01 01:22:00,BTC,0.4456
2025-12-01 01:22:00,ETH,0.9609
2025-12-01 01:22:00,SOL,0.3801
2025-12-01 01:22:00,XRP,0.1086
2025-12-01 01:23:00,BTC,0.4506
2025-12-01 01:23:00,ETH,0.9585
2025-12-01 01:23:00,SOL,0.3784
2025-12-01 01:23:00,XRP,0.1266
2025-12-01 01:24:00,BTC,0.4426
2025-12-01 01:24:00,ETH,0.9412
2025-12-01 01:24:00,SOL,0.3558
2025-12-01 01:24:00,XRP,0.1439
2025-12-01 01:25:00,BTC,0.4503
2025-12-01 01:25:00,ETH,0.9382
2025-12-01 01:25:00,SOL,0.3528
2025-12-01 01:25:00,XRP,0.1427
2025-12-01 01:26:00,BTC,0.4518
2025-12-01 01:26:00,ETH,0.9529
2025-12-01 01:26:00,SOL,0.3341
2025-12-01 01:26:00,XRP,0.1411
2025-12-01 01:27:00,BTC,0.4663
2025-12-01 01:27:00,ETH,0.9574
2025-12-01 01:27:00,SOL,0.3372
2025-12-01 01:27:00,XRP,0.1226
2025-12-01 01:28:00,BTC,0.4558
2025-12-01 01:28:00,ETH,0.9747
2025-12-01 01:28:00,SOL,0.327
2025-12-01 01:28:00,XRP,0.1489
2025-12-01 01:29:00,BTC,0.4509
2025-12-01 01:29:00,ETH,0.9798
2025-12-01 01:29:00,SOL,0.3314
2025-12-01 01:29:00,XRP,0.1416
2025-12-01 01:30:00,BTC,0.1354
2025-12-01 01:30:00,ETH,0.9538
2025-12-01 01:30:00,SOL,0.3201
2025-12-01 01:30:00,XRP,0.1617
2025-12-01 01:31:00,BTC,0.1399
2025-12-01 01:31:00,ETH,0.9396
2025-12-01 01:31:00,SOL,0.3555
2025-12-01 01:31:00,XRP,0.1668
2025-12-01 01:32:00,BTC,0.1438
2025-12-01 01:32:00,ETH,0.9359
2025-12-01 01:32:00,SOL,0.3697
2025-12-01 01:32:00,XRP,0.1406
2025-12-01 01:33:00,BTC,0.1439
2025-12-01 01:33:00,ETH,0.9249
2025-12-01 01:33:00,SOL,0.3668
2025-12-01 01:33:00,XRP,0.1407
2025-12-01 01:34:00,BTC,0.1403
2025-12-01 01:34:00,ETH,0.9228
2025-12-01 01:34:00,SOL,0.3582
2025-12-01 01:34:00,XRP,0.1339
2025-12-01 01:35:00,BTC,0.1191
2025-12-01 01:35:00,ETH,0.92
2025-12-01 01:35:00,SOL,0.3366
2025-12-01 01:35:00,XRP,0.1326
2025-12-01 01:36:00,BTC,0.1128
2025-12-01 01:36:00,ETH,0.9069
2025-12-01 01:36:00,SOL,0.3535
2025-12-01 01:36:00,XRP,0.1485
2025-12-01 01:37:00,BTC,0.1077
2025-12-01 01:37:00,ETH,0.914
2025-12-01 01:37:00,SOL,0.3428
2025-12-01 01:37:00,XRP,0.1519
2025-12-01 01:38:00,BTC,0.0956
2025-12-01 01:38:00,ETH,0.9107
2025-12-01 01:38:00,SOL,0.3586
2025-12-01 01:38:00,XRP,0.1633
2025-12-01 01:39:00,BTC,0.0932
2025-12-01 01:39:00,ETH,0.9309
2025-12-01 01:39:00,SOL,0.3711
2025-12-01 01:39:00,XRP,0.17
2025-12-01 01:40:00,BTC,0.0993
2025-12-01 01:40:00,ETH,0.9212
2025-12-01 01:40:00,SOL,0.3913
2025-12-01 01:40:00,XRP,0.1652
2025-12-01 01:41:00,BTC,0.1276
2025-12-01 01:41:00,ETH,0.9491
2025-12-01 01:41:00,SOL,0.4027
2025-12-01 01:41:00,XRP,0.1502
2025-12-01 01:42:00,BTC,0.1302
2025-12-01 01:42:00,ETH,0.9533
2025-12-01 01:42:00,SOL,0.3996
2025-12-01 01:42:00,XRP,0.1542
2025-12-01 01:43:00,BTC,0.134
2025-12-01 01:43:00,ETH,0.9723
2025-12-01 01:43:00,SOL,0.3998
2025-12-01 01:43:00,XRP,0.1554
2025-12-01 01:44:00,BTC,0.1329
2025-12-01 01:44:00,ETH,0.9741
2025-12-01 01:44:00,SOL,0.4002
2025-12-01 01:44:00,XRP,0.1692
2025-12-01 01:45:00,BTC,0.1041
2025-12-01 01:45:00,ETH,0.9623
2025-12-01 01:45:00,SOL,0.3962
2025-12-01 01:45:00,XRP,0.1669
2025-12-01 01:46:00,BTC,0.1037
2025-12-01 01:46:00,ETH,0.9584
2025-12-01 01:46:00,SOL,0.3718
2025-12-01 01:46:00,XRP,0.1624
2025-12-01 01:47:00,BTC,0.1046
2025-12-01 01:47:00,ETH,0.9376
2025-12-01 01:47:00,SOL,0.3395
2025-12-01 01:47:00,XRP,0.159
2025-12-01 01:48:00,BTC,0.1416
2025-12-01 01:48:00,ETH,0.9359
2025-12-01 01:48:00,SOL,0.3509
2025-12-01 01:48:00,XRP,0.1452
2025-12-01 01:49:00,BTC,0.1387
2025-12-01 01:49:00,ETH,0.9385
2025-12-01 01:49:00,SOL,0.3482
2025-12-01 01:49:00,XRP,0.1669
2025-12-01 01:50:00,BTC,0.1432
2025-12-01 01:50:00,ETH,0.9392
2025-12-01 01:50:00,SOL,0.3626
2025-12-01 01:50:00,XRP,0.184
2025-12-01 01:51:00,BTC,0.1427
2025-12-01 01:51:00,ETH,0.9591
2025-12-01 01:51:00,SOL,0.3569
2025-12-01 01:51:00,XRP,0.1658
2025-12-01 01:52:00,BTC,0.1252
2025-12-01 01:52:00,ETH,0.9569
2025-12-01 01:52:00,SOL,0.3568
2025-12-01 01:52:00,XRP,0.1779
2025-12-01 01:53:00,BTC,0.1423
2025-12-01 01:53:00,ETH,0.9285
2025-12-01 01:53:00,SOL,0.3708
2025-12-01 01:53:00,XRP,0.1502
2025-12-01 01:54:00,BTC,0.1536
2025-12-01 01:54:00,ETH,0.9817
2025-12-01 01:54:00,SOL,0.3941
2025-12-01 01:54:00,XRP,0.165
2025-12-01 01:55:00,BTC,0.1655
2025-12-01 01:55:00,ETH,0.9713
2025-12-01 01:55:00,SOL,0.3894
2025-12-01 01:55:00,XRP,0.1545
2025-12-01 01:56:00,BTC,0.1518
2025-12-01 01:56:00,ETH,0.9858
2025-12-01 01:56:00,SOL,0.3744
2025-12-01 01:56:00,XRP,0.1599
2025-12-01 01:57:00,BTC,0.1729
2025-12-01 01:57:00,ETH,0.9633
2025-12-01 01:57:00,SOL,0.3926
2025-12-01 01:57:00,XRP,0.131
2025-12-01 01:58:00,BTC,0.1518
2025-12-01 01:58:00,ETH,0.9669
2025-12-01 01:58:00,SOL,0.3883
2025-12-01 01:58:00,XRP,0.113
2025-12-01 01:59:00,BTC,0.1606
2025-12-01 01:59:00,ETH,0.955
2025-12-01 01:59:00,SOL,0.381
2025-12-01 01:59:00,XRP,0.12
2025-12-01 02:00:00,BTC,0.9171
2025-12-01 02:00:00,ETH,0.8986
2025-12-01 02:00:00,SOL,0.8089
2025-12-01 02:00:00,XRP,0.1025
2025-12-01 02:01:00,BTC,0.9499
2025-12-01 02:01:00,ETH,0.8957
2025-12-01 02:01:00,SOL,0.8206
2025-12-01 02:01:00,XRP,0.1234
2025-12-01 02:02:00,BTC,0.9351
2025-12-01 02:02:00,ETH,0.9091
2025-12-01 02:02:00,SOL,0.8005
2025-12-01 02:02:00,XRP,0.1566
2025-12-01 02:03:00,BTC,0.9266
2025-12-01 02:03:00,ETH,0.9155
2025-12-01 02:03:00,SOL,0.802
2025-12-01 02:03:00,XRP,0.1707
2025-12-01 02:04:00,BTC,0.9281
2025-12-01 02:04:00,ETH,0.8985
2025-12-01 02:04:00,SOL,0.8058
2025-12-01 02:04:00,XRP,0.1543
2025-12-01 02:05:00,BTC,0.9205
2025-12-01 02:05:00,ETH,0.8975
2025-12-01 02:05:00,SOL,0.7968
2025-12-01 02:05:00,XRP,0.1807
2025-12-01 02:06:00,BTC,0.8972
2025-12-01 02:06:00,ETH,0.8924
2025-12-01 02:06:00,SOL,0.8206
2025-12-01 02:06:00,XRP,0.1573
2025-12-01 02:07:00,BTC,0.8983
2025-12-01 02:07:00,ETH,0.8663
2025-12-01 02:07:00,SOL,0.8341
2025-12-01 02:07:00,XRP,0.1527
2025-12-01 02:08:00,BTC,0.8823
2025-12-01 02:08:00,ETH,0.8559
2025-12-01 02:08:00,SOL,0.8272
2025-12-01 02:08:00,XRP,0.1536
2025-12-01 02:09:00,BTC,0.8894
2025-12-01 02:09:00,ETH,0.8532
2025-12-01 02:09:00,SOL,0.8256
2025-12-01 02:09:00,XRP,0.1824
2025-12-01 02:10:00,BTC,0.8757
2025-12-01 02:10:00,ETH,0.8514
2025-12-01 02:10:00,SOL,0.8391
2025-12-01 02:10:00,XRP,0.1961
2025-12-01 02:11:00,BTC,0.8989
2025-12-01 02:11:00,ETH,0.8292
2025-12-01 02:11:00,SOL,0.8403
2025-12-01 02:11:00,XRP,0.1892
2025-12-01 02:12:00,BTC,0.8872
2025-12-01 02:12:00,ETH,0.8465
2025-12-01 02:12:00,SOL,0.8613
2025-12-01 02:12:00,XRP,0.175
2025-12-01 02:13:00,BTC,0.8823
2025-12-01 02:13:00,ETH,0.8449
2025-12-01 02:13:00,SOL,0.8698
2025-12-01 02:13:00,XRP,0.19
2025-12-01 02:14:00,BTC,0.8945
2025-12-01 02:14:00,ETH,0.8455
2025-12-01 02:14:00,SOL,0.8736
2025-12-01 02:14:00,XRP,0.182
2025-12-01 02:15:00,BTC,0.8761
2025-12-01 02:15:00,ETH,0.8515
2025-12-01 02:15:00,SOL,0.8772
2025-12-01 02:15:00,XRP,0.1853
2025-12-01 02:16:00,BTC,0.8795
2025-12-01 02:16:00,ETH,0.8397
2025-12-01 02:16:00,SOL,0.9245
2025-12-01 02:16:00,XRP,0.1647
2025-12-01 02:17:00,BTC,0.8991
2025-12-01 02:17:00,ETH,0.8465
2025-12-01 02:17:00,SOL,0.9092
2025-12-01 02:17:00,XRP,0.1733
2025-12-01 02:18:00,BTC,0.875
2025-12-01 02:18:00,ETH,0.841
2025-12-01 02:18:00,SOL,0.8928
2025-12-01 02:18:00,XRP,0.1806
2025-12-01 02:19:00,BTC,0.8777
2025-12-01 02:19:00,ETH,0.8276
2025-12-01 02:19:00,SOL,0.8892
2025-12-01 02:19:00,XRP,0.162
2025-12-01 02:20:00,BTC,0.8816
2025-12-01 02:20:00,ETH,0.8362
2025-12-01 02:20:00,SOL,0.9102
2025-12-01 02:20:00,XRP,0.1774
2025-12-01 02:21:00,BTC,0.8934
2025-12-01 02:21:00,ETH,0.8586
2025-12-01 02:21:00,SOL,0.8733
2025-12-01 02:21:00,XRP,0.1858
2025-12-01 02:22:00,BTC,0.8748
2025-12-01 02:22:00,ETH,0.8694
2025-12-01 02:22:00,SOL,0.8447
2025-12-01 02:22:00,XRP,0.1969
2025-12-01 02:23:00,BTC,0.855
2025-12-01 02:23:00,ETH,0.8833
2025-12-01 02:23:00,SOL,0.8387
2025-12-01 02:23:00,XRP,0.1912
2025-12-01 02:24:00,BTC,0.8628
2025-12-01 02:24:00,ETH,0.8755
2025-12-01 02:24:00,SOL,0.8705
2025-12-01 02:24:00,XRP,0.1939
2025-12-01 02:25:00,BTC,0.8673
2025-12-01 02:25:00,ETH,0.8515
2025-12-01 02:25:00,SOL,0.8709
2025-12-01 02:25:00,XRP,0.1948
2025-12-01 02:26:00,BTC,0.871
2025-12-01 02:26:00,ETH,0.8739
2025-12-01 02:26:00,SOL,0.8535
2025-12-01 02:26:00,XRP,0.1926
2025-12-01 02:27:00,BTC,0.8762
2025-12-01 02:27:00,ETH,0.9047
2025-12-01 02:27:00,SOL,0.8658
2025-12-01 02:27:00,XRP,0.1952
2025-12-01 02:28:00,BTC,0.866
2025-12-01 02:28:00,ETH,0.9278
2025-12-01 02:28:00,SOL,0.8907
2025-12-01 02:28:00,XRP,0.214
2025-12-01 02:29:00,BTC,0.8695
2025-12-01 02:29:00,ETH,0.9228
2025-12-01 02:29:00,SOL,0.8811
2025-12-01 02:29:00,XRP,0.2301
2025-12-01 02:30:00,BTC,0.2297
2025-12-01 02:30:00,ETH,0.8997
2025-12-01 02:30:00,SOL,0.8902
2025-12-01 02:30:00,XRP,0.2065
2025-12-01 02:31:00,BTC,0.2341
2025-12-01 02:31:00,ETH,0.9211
2025-12-01 02:31:00,SOL,0.9059
2025-12-01 02:31:00,XRP,0.2121
2025-12-01 02:32:00,BTC,0.2234
2025-12-01 02:32:00,ETH,0.913
2025-12-01 02:32:00,SOL,0.9114
2025-12-01 02:32:00,XRP,0.2144
2025-12-01 02:33:00,BTC,0.2514
2025-12-01 02:33:00,ETH,0.9236
2025-12-01 02:33:00,SOL,0.9238
2025-12-01 02:33:00,XRP,0.2084
2025-12-01 02:34:00,BTC,0.2585
2025-12-01 02:34:00,ETH,0.9232
2025-12-01 02:34:00,SOL,0.9107
2025-12-01 02:34:00,XRP,0.2067
2025-12-01 02:35:00,BTC,0.2406
2025-12-01 02:35:00,ETH,0.913
2025-12-01 02:35:00,SOL,0.9033
2025-12-01 02:35:00,XRP,0.2176
2025-12-01 02:36:00,BTC,0.2505
2025-12-01 02:36:00,ETH,0.888
2025-12-01 02:36:00,SOL,0.9235
2025-12-01 02:36:00,XRP,0.2234
2025-12-01 02:37:00,BTC,0.2358
2025-12-01 02:37:00,ETH,0.8915
2025-12-01 02:37:00,SOL,0.9469
2025-12-01 02:37:00,XRP,0.2369
2025-12-01 02:38:00,BTC,0.2477
2025-12-01 02:38:00,ETH,0.9134
2025-12-01 02:38:00,SOL,0.9297
2025-12-01 02:38:00,XRP,0.2291
2025-12-01 02:39:00,BTC,0.265
2025-12-01 02:39:00,ETH,0.9036
